x,y,xvar,yvar,cov,ts,mfgID,GID
189332.3093,1996380.602,0,0,0,3/21/2016 8:38:30 AM,59,"""2016-59-33-081"""
189156.523,1996631.424,1.1094,1.2428,0.2653,3/21/2016 8:59:20 AM,48,"""2016-48-38-081"""
189330.0022,1996319.774,3.8871,40.3022,-4.7076,3/21/2016 9:26:00 AM,59,"""2016-59-34-081"""
189109.3023,1996573.871,5.8203,3.0488,2.8353,3/21/2016 9:41:20 AM,48,"""2016-48-39-081"""
188365.499,1996822.425,6.1771,1.9504,1.3642,3/21/2016 10:07:20 AM,467,"""2016-467-32-081"""
188568.2513,1997402.517,0.2794,0.4786,0.2987,3/21/2016 2:46:20 PM,34,"""2016-34-11-081"""
188583.9226,1997320.353,1.3418,1.2563,0.7334,3/21/2016 2:52:20 PM,60,"""2016-60-9-081"""
188687.5926,1997371.594,0.7863,0.5699,0.0643,3/21/2016 2:57:40 PM,476,"""2016-476-55-081"""
188533.6451,1997403.406,0.8244,1.7846,0.3113,3/21/2016 3:36:40 PM,34,"""2016-34-12-081"""
188654.1503,1997324.542,0.1574,1.2611,-0.0202,3/21/2016 3:50:00 PM,60,"""2016-60-10-081"""
188672.7169,1997375.692,0.7022,0.7792,-0.1065,3/21/2016 3:55:00 PM,476,"""2016-476-56-081"""
188409.2265,1997872.326,1.9618,1.8206,-0.5317,3/21/2016 4:23:20 PM,466,"""2016-466-38-081"""
188551.8419,1997357.882,1.4659,0.8317,-0.844,3/21/2016 4:41:00 PM,34,"""2016-34-13-081"""
188604.0719,1997332.214,1.0617,1.1604,0.1408,3/21/2016 4:46:00 PM,60,"""2016-60-11-081"""
188690.5241,1997391.5,1.6545,0.3747,0.2245,3/21/2016 4:52:40 PM,476,"""2016-476-57-081"""
188518.9275,1997397.46,0.3362,3.2163,-0.2174,3/21/2016 5:24:00 PM,34,"""2016-34-14-081"""
188586.1696,1997351.906,0,0,0,3/21/2016 5:33:20 PM,60,"""2016-60-12-081"""
188679.8409,1997380.831,0.5576,0.3549,-0.1174,3/21/2016 5:39:20 PM,476,"""2016-476-58-081"""
188414.7471,1997823.188,3.469,2.3722,1.6499,3/22/2016 6:53:00 AM,466,"""2016-466-39-082"""
188330.6722,1997836.094,15.4016,3.1254,-0.2346,3/22/2016 7:38:00 AM,466,"""2016-466-40-082"""
188647.9695,1997274.3,1.6013,1.3392,0.6437,3/22/2016 8:07:20 AM,45,"""2016-45-26-082"""
188360.9483,1997858.021,1.0964,1.7945,0.7246,3/22/2016 8:31:00 AM,466,"""2016-466-41-082"""
188862.2414,1996840.701,1.202,5.1183,-1.168,3/22/2016 9:30:20 AM,467,"""2016-467-33-082"""
188457.6026,1996885.323,0,0,0,3/22/2016 9:54:00 AM,467,"""2016-467-34-082"""
189048.6685,1996786.145,0,0,0,3/22/2016 10:47:20 AM,42,"""2016-42-1-082"""
188630.1322,1997276.396,0.3278,0.3347,-0.257,3/23/2016 6:28:00 AM,45,"""2016-45-27-083"""
188630.7365,1997306.149,2.6004,1.5137,-0.1305,3/23/2016 6:37:20 AM,60,"""2016-60-13-083"""
188540.9213,1997334.169,2.0027,1.5979,-0.7669,3/23/2016 6:45:00 AM,34,"""2016-34-15-083"""
188669.3545,1997367.444,0.4173,1.7327,0.6789,3/23/2016 6:52:00 AM,476,"""2016-476-59-083"""
188442.0199,1997728.477,6.1101,1.3278,-1.2309,3/23/2016 7:04:40 AM,466,"""2016-466-42-083"""
188727.6702,1997177.32,0,0,0,3/23/2016 7:30:20 AM,45,"""2016-45-28-083"""
188557.5352,1997371.31,0.4695,1.285,-0.1426,3/23/2016 7:43:20 AM,34,"""2016-34-16-083"""
188679.3862,1997361.281,2.0688,0.3707,-0.6365,3/23/2016 7:52:20 AM,476,"""2016-476-60-083"""
188450.417,1997747.347,0,0,0,3/23/2016 8:36:00 AM,466,"""2016-466-43-083"""
188526.7479,1997405.655,1.7588,1.7465,-0.4402,3/23/2016 8:50:20 AM,34,"""2016-34-17-083"""
188678.7348,1997382.981,0.8874,0.7366,-0.2781,3/23/2016 8:59:00 AM,476,"""2016-476-61-083"""
188380.4185,1996816.481,9.9671,2.8745,2.8943,3/23/2016 3:36:00 PM,467,"""2016-467-35-083"""
189076.6715,1996867.924,0,0,0,3/23/2016 4:20:00 PM,42,"""2016-42-2-083"""
189127.279,1996627.379,0,0,0,3/23/2016 4:30:20 PM,48,"""2016-48-40-083"""
189138.9815,1996557.781,2.2807,0.9681,-0.1575,3/23/2016 4:36:40 PM,56,"""2016-56-30-083"""
189172.9017,1996532.804,0.6621,2.0353,-0.3985,3/23/2016 4:41:40 PM,59,"""2016-59-35-083"""
189074.6589,1996889.744,0,0,0,3/23/2016 4:53:40 PM,42,"""2016-42-3-083"""
189119.613,1996688.932,0.651,0.495,0.0087,3/23/2016 5:06:20 PM,48,"""2016-48-41-083"""
189166.3807,1996529.092,0.5926,0.6551,-0.0543,3/23/2016 5:16:40 PM,56,"""2016-56-31-083"""
189183.0597,1996519.1,0.4049,1.4365,0.0622,3/23/2016 5:22:20 PM,59,"""2016-59-36-083"""
189072.7448,1996877.267,0.8145,1.685,0.8707,3/23/2016 5:50:00 PM,42,"""2016-42-4-083"""
189154.612,1996625.057,0.4811,2.5806,0.0307,3/23/2016 6:03:40 PM,48,"""2016-48-42-083"""
189155.7978,1996594.878,1.5874,2.3424,-1.8141,3/23/2016 6:09:40 PM,56,"""2016-56-32-083"""
189290.8455,1996410.739,0,0,0,3/23/2016 6:19:00 PM,59,"""2016-59-37-083"""
189034.0555,1996870.052,0,0,0,3/23/2016 6:57:00 PM,42,"""2016-42-5-083"""
189088.584,1996705.698,0.4634,0.4132,-0.2424,3/23/2016 7:18:40 PM,48,"""2016-48-43-083"""
189270.1441,1996473.349,0.5258,0.5656,-0.2124,3/23/2016 7:29:40 PM,56,"""2016-56-33-083"""
189277.2092,1996443.178,3.2704,8.542,-3.966,3/23/2016 7:34:00 PM,59,"""2016-59-38-083"""
188392.9267,1996799.332,0,0,0,3/23/2016 8:31:00 PM,467,"""2016-467-36-083"""
188389.4843,1997916.59,1.8469,1.9319,-0.3912,3/24/2016 3:54:20 PM,466,"""2016-466-44-084"""
188676.4774,1997380.561,0.485,0.8161,0.037,3/24/2016 4:12:00 PM,476,"""2016-476-62-084"""
188589.3257,1997377.303,1.1481,1.0722,0.2822,3/24/2016 4:20:40 PM,34,"""2016-34-18-084"""
188551.6068,1997318.513,1.6816,1.2488,-0.7643,3/24/2016 4:27:00 PM,60,"""2016-60-13-084"""
188305.249,1997943.793,68.759,12.3141,-17.7047,3/24/2016 4:57:20 PM,466,"""2016-466-45-084"""
188696.9048,1997376.178,0.3706,0.9935,0.0299,3/24/2016 5:15:40 PM,476,"""2016-476-63-084"""
188618.8264,1997291.699,0,0,0,3/24/2016 5:34:00 PM,60,"""2016-60-14-084"""
188509.5636,1997390.966,0.33,0.7899,0.3196,3/24/2016 6:01:20 PM,34,"""2016-34-19-084"""
188369.9539,1997861.778,2.1591,1.4627,0.3945,3/24/2016 6:19:20 PM,466,"""2016-466-46-084"""
188664.4111,1997388.987,0,0,0,3/24/2016 6:36:00 PM,476,"""2016-476-64-084"""
188375.5628,1997900.351,0,0,0,3/24/2016 7:10:30 PM,466,"""2016-466-47-084"""
188679.0767,1997361.201,1.8983,0.3125,0.4072,3/24/2016 7:36:00 PM,476,"""2016-476-65-084"""
188445.3253,1997172.759,1150.8252,17.5,67.9815,3/24/2016 7:59:20 PM,34,"""2016-34-21-084"""
188607.2121,1997234.216,0,0,0,3/24/2016 8:07:30 PM,45,"""2016-45-30-084"""
188374.7743,1997887.847,7.3045,4.3866,1.3371,3/25/2016 6:50:00 AM,466,"""2016-466-48-085"""
188671.5536,1997370.046,0.2334,0.5472,0.034,3/25/2016 7:18:20 AM,476,"""2016-476-66-085"""
188650.6677,1997307.406,3.0521,0.4295,-0.2669,3/25/2016 7:27:40 AM,60,"""2016-60-15-085"""
188457.1768,1997908.866,3.5495,0.9435,0.4049,3/25/2016 8:08:20 AM,34,"""2016-34-22-085"""
188671.5641,1997280.661,0.7717,2.547,-0.201,3/25/2016 9:02:40 AM,60,"""2016-60-16-085"""
188444.8592,1997268.532,0,0,0,3/25/2016 9:12:30 AM,45,"""2016-45-31-085"""
188492.4716,1997211.292,0,0,0,3/25/2016 9:23:00 AM,34,"""2016-34-23-085"""
188694.2921,1997382.068,0,0,0,3/25/2016 9:44:20 AM,476,"""2016-476-67-085"""
188673.2431,1997386.679,0.5898,0.1641,0.1466,3/25/2016 10:34:20 AM,476,"""2016-476-68-085"""
188629.4937,1997305.673,0,0,0,3/25/2016 10:44:20 AM,60,"""2016-60-17-085"""
188848.751,1996866.739,1.6291,2.4611,-1.9868,3/25/2016 2:43:20 PM,467,"""2016-467-37-085"""
189217.0613,1996394.211,0.5406,0.5743,0.148,3/25/2016 4:11:00 PM,56,"""2016-56-33-085"""
189215.118,1996471.465,1.4393,1.5319,0.5087,3/25/2016 4:16:40 PM,59,"""2016-59-38-085"""
189186.5076,1996491.2,0,0,0,3/25/2016 5:02:40 PM,59,"""2016-59-39-085"""
189173.5645,1996492.259,4.5036,0.3044,0.462,3/25/2016 5:14:20 PM,56,"""2016-56-34-085"""
189168.4832,1996441.039,1.2932,1.0262,0.6019,3/25/2016 5:50:40 PM,56,"""2016-56-35-085"""
189191.4285,1996480.38,0.5413,0.4062,0.0838,3/25/2016 5:55:20 PM,59,"""2016-59-40-085"""
189204.7372,1996499.125,1.9424,0.6077,-0.0823,3/26/2016 7:48:20 AM,59,"""2016-59-41-086"""
189189.4275,1996482.511,0,0,0,3/26/2016 8:19:30 AM,56,"""2016-56-36-086"""
189307.1973,1996368.941,0.7692,1.5707,-0.615,3/26/2016 8:34:00 AM,59,"""2016-59-42-086"""
189039.2079,1996803.71,0,0,0,3/26/2016 8:59:00 AM,42,"""2016-42-10-086"""
189288.9869,1996370.645,0,0,0,3/26/2016 9:18:00 AM,59,"""2016-59-43-086"""
188811.1445,1996497.903,90.9205,449.8382,4.2787,3/26/2016 10:05:20 AM,467,"""2016-467-38-086"""
188806.7512,1996870.791,0,0,0,3/29/2016 6:18:00 AM,467,"""2016-467-41-089"""
188369.5703,1996806.447,8.1972,1.7084,0.9459,3/29/2016 9:55:20 AM,467,"""2016-467-42-089"""
188360.263,1997851.102,4.3523,1.2915,0.5094,3/29/2016 2:50:40 PM,48,"""2016-48-44-089"""
188381.6497,1997888.953,3.53,3.6973,0.8276,3/29/2016 3:00:00 PM,466,"""2016-466-49-089"""
188542.4807,1997433.841,0.8294,1.391,0.4586,3/29/2016 3:12:40 PM,34,"""2016-34-24-089"""
188679.0931,1997382.059,0,0,0,3/29/2016 3:19:00 PM,476,"""2016-476-69-089"""
188512.9464,1997191.07,3.0023,3.9433,1.0601,3/29/2016 3:42:00 PM,60,"""2016-60-18-089"""
188366.3152,1997907.291,6.6799,3.0026,-2.4288,3/30/2016 6:41:40 AM,48,"""2016-48-45-090"""
188705.6618,1997387.739,0.3582,1.6641,0.5495,3/30/2016 7:28:40 AM,476,"""2016-476-70-090"""
188518.0722,1997292.5,0,0,0,3/30/2016 7:46:00 AM,45,"""2016-45-32-090"""
188468.619,1997399.778,2.4733,0.1895,-0.381,3/30/2016 7:51:20 AM,34,"""2016-34-25-090"""
188340.7542,1997871.622,0,0,0,3/30/2016 8:40:00 AM,48,"""2016-48-46-090"""
188691.6187,1997404.557,1.9247,0.9624,0.2395,3/30/2016 9:26:40 AM,476,"""2016-476-71-090"""
188503.1049,1997105.689,0,0,0,3/30/2016 9:46:00 AM,60,"""2016-60-19-090"""
188425.2987,1997839.32,0,0,0,3/30/2016 10:46:20 AM,466,"""2016-466-52-090"""
188327.4353,1997865.457,23.5261,3.2181,0.3419,3/30/2016 10:55:00 AM,48,"""2016-48-47-090"""
188357.8805,1997877.705,7.1701,1.6358,-0.3387,4/1/2016 9:41:00 AM,48,"""2016-48-48-092"""
188541.1536,1997114.704,1.9914,3.8018,1.208,4/1/2016 10:32:00 AM,466,"""2016-466-53-092"""
188462.5096,1997130.317,1.1179,1.1782,0.5757,4/1/2016 10:38:20 AM,60,"""2016-60-20-092"""
188472.0174,1997125.79,0.0691,0.7094,-0.0747,4/1/2016 10:44:40 AM,34,"""2016-34-27-092"""
188361.3372,1997879.793,4.9418,3.157,-1.2588,4/1/2016 11:05:20 AM,48,"""2016-48-49-092"""
188443.4967,1997156.309,1.0006,2.1058,-0.0699,4/1/2016 11:52:40 AM,34,"""2016-34-28-092"""
188553.9338,1997122.084,1.1821,2.1924,-0.5443,4/1/2016 12:10:00 PM,466,"""2016-466-54-092"""
188416.4979,1997876.814,0,0,0,4/1/2016 12:33:00 PM,48,"""2016-48-50-092"""
188359.2483,1997870.198,5.0156,1.9576,0.6676,4/1/2016 2:00:00 PM,48,"""2016-48-51-092"""
188637.3049,1997427.96,1.023,1.3989,0.5696,4/4/2016 9:24:00 AM,36,"""2016-36-1-095"""
188528.5265,1997810.362,1.4032,0.5454,-0.0548,4/4/2016 9:52:20 AM,466,"""2016-466-56-095"""
188390.438,1997276.099,1.462,2.1174,1.0243,4/4/2016 10:15:40 AM,45,"""2016-45-36-095"""
188494.5413,1997101.57,1.4013,0.3896,-0.0685,4/4/2016 10:42:20 AM,60,"""2016-60-24-095"""
188375.2584,1997850.776,1.4049,0.5826,0.1552,4/4/2016 11:02:00 AM,466,"""2016-466-57-095"""
188444.7608,1997160.775,1.9346,3.3988,1.1354,4/4/2016 11:21:00 AM,34,"""2016-34-32-095"""
188518.073,1997108.279,0.3797,0.4898,0.1765,4/4/2016 11:29:20 AM,60,"""2016-60-25-095"""
188317.3454,1998020.239,47.5553,35.069,-36.6409,4/4/2016 11:52:00 AM,466,"""2016-466-58-095"""
188365.4345,1997297.156,1.8862,2.5859,1.8977,4/4/2016 12:13:00 PM,45,"""2016-45-37-095"""
188391.9809,1997897.039,1.1246,2.6945,-1.2924,4/4/2016 12:54:00 PM,466,"""2016-466-59-095"""
188424.3242,1997421.767,6.1364,1.5087,-0.6161,4/4/2016 1:10:00 PM,45,"""2016-45-38-095"""
188654.0019,1997425.387,0,0,0,4/4/2016 1:46:00 PM,36,"""2016-36-2-095"""
188389.361,1997902.883,6.8267,2.4336,0.9538,4/4/2016 2:04:00 PM,466,"""2016-466-60-095"""
188446.2581,1997434.64,0.9689,0.47,0.3618,4/5/2016 10:28:00 AM,45,"""2016-45-39-096"""
188419.5251,1997359.599,0,0,0,4/5/2016 11:14:00 AM,45,"""2016-45-40-096"""
188839.9593,1997437.956,4.5776,1.5292,-0.7521,4/5/2016 12:01:00 PM,36,"""2016-36-3-096"""
189041.0293,1996839.203,0.4092,0.512,-0.1018,4/5/2016 1:26:20 PM,42,"""2016-42-17-096"""
188360.6389,1997322.129,1.4776,1.0869,-0.7393,4/6/2015 9:37:00 AM,45,"""2015-45-41-096"""
188825.3755,1997481.889,1.6145,0.6541,-0.4283,4/6/2015 9:54:20 AM,36,"""2015-36-4-096"""
188355.6586,1997312.103,0.999,0.6022,-0.1517,4/6/2015 10:35:20 AM,45,"""2015-45-42-096"""
188771.4269,1997431.993,0.6689,1.1139,0.2638,4/7/2016 10:01:00 AM,36,"""2016-36-5-098"""
188478.2954,1997365.924,1.0576,1.0109,0.5192,4/7/2016 10:22:20 AM,45,"""2016-45-43-098"""
188718.1005,1997478.378,1.2836,1.5012,-0.3872,4/7/2016 12:49:00 PM,36,"""2016-36-6-098"""
188634.9871,1997410.805,1.3773,0.5295,0.4516,4/8/2016 10:09:40 AM,36,"""2016-36-7-099"""
188511.6614,1997386.793,0.4492,2.7609,0.6796,4/8/2016 10:27:20 AM,34,"""2016-34-42-099"""
188596.7183,1997300.808,2.4143,0.7843,0.1207,4/8/2016 10:47:20 AM,60,"""2016-60-36-099"""
188632.6868,1997416.902,0,0,0,4/8/2016 10:58:00 AM,36,"""2016-36-8-099"""
188499.4707,1997386.187,0,0,0,4/8/2016 11:39:40 AM,34,"""2016-34-43-099"""
188478.2596,1997094.236,0,0,0,4/9/2016 9:55:00 AM,60,"""2016-60-37-100"""
188611.9188,1997425.216,0.9059,2.2317,-0.5504,4/12/2016 10:05:20 AM,36,"""2016-36-10-103"""
188469.9845,1997285.437,0,0,0,4/12/2016 10:16:20 AM,34,"""2016-34-45-103"""
188755.4693,1997553.902,2.4793,1.5306,0.7484,4/13/2016 9:59:00 AM,68,"""2016-68-1-104"""
188694.9732,1997429.807,0.6444,1.8014,0.5416,4/13/2016 10:05:40 AM,76,"""2016-76-1-104"""
188470.0498,1997169.303,1.2906,0.788,0.2936,4/13/2016 10:22:00 AM,34,"""2016-34-46-104"""
188682.8066,1997405.37,2.0566,0.8629,-0.3526,4/13/2016 10:53:00 AM,76,"""2016-76-2-104"""
188538.9053,1997291.266,2.0573,1.4459,0.574,4/13/2016 12:48:40 PM,34,"""2016-34-47-104"""
188580.8073,1997545.949,0,0,0,4/19/2016 8:44:40 AM,81,"""2016-81-1-110"""
188682.5862,1997407.888,1.2482,1.6631,-0.8058,4/19/2016 9:39:20 AM,35,"""2016-35-1-110"""
188667.0932,1997396.214,0,0,0,4/19/2016 9:43:00 AM,76,"""2016-76-3-110"""
188645.2804,1997248.968,0.367,0.7341,0.495,4/19/2016 10:04:20 AM,62,"""2016-62-1-110"""
188650.0406,1997047.265,1.005,0.8902,0.0692,4/19/2016 10:23:00 AM,68,"""2016-68-2-110"""
188533.0411,1997206.286,0,0,0,4/19/2016 10:56:00 AM,61,"""2016-61-1-110"""
188608.8943,1997702.16,1.6059,0.5715,0.1455,4/20/2016 9:43:20 AM,86,"""2016-86-1-111"""
188418.2926,1997907.341,0.6006,1.8763,-0.0098,4/20/2016 3:31:20 PM,34,"""2016-34-49-111"""
188556.1618,1997667.385,0.9833,1.4541,0.4047,4/20/2016 3:42:00 PM,81,"""2016-81-2-111"""
188639.211,1997648.828,8.2363,2.466,0.3589,4/20/2016 3:50:00 PM,57,"""2016-57-1-111"""
188690.9902,1997358.016,1.8575,0.6127,0.3455,4/20/2016 4:21:00 PM,76,"""2016-76-4-111"""
188661.7307,1997238.496,0.3842,0.5239,0.0043,4/20/2016 4:30:00 PM,62,"""2016-62-2-111"""
188713.5553,1997079.368,3.0754,3.3213,1.8902,4/20/2016 4:47:00 PM,68,"""2016-68-3-111"""
188626.0623,1997661.648,5.6263,0.6067,1.3615,4/21/2016 7:54:40 AM,81,"""2016-81-3-112"""
188756.05,1997524.301,0.9119,1.8457,0.1552,4/21/2016 8:11:20 AM,68,"""2016-68-4-112"""
188688.4537,1997438.543,1.5668,1.163,1.0329,4/21/2016 8:17:40 AM,35,"""2016-35-2-112"""
188672.4619,1997239.959,0.2619,0.6967,0.0688,4/21/2016 8:27:00 AM,62,"""2016-62-3-112"""
189072.9365,1996849.892,0.3201,1.0994,-0.1498,4/21/2016 9:06:20 AM,42,"""2016-42-27-112"""
188487.7457,1997070.381,2.7449,0.409,0.831,4/21/2016 9:29:20 AM,65,"""2016-65-1-112"""
188495.5918,1997245.122,4.0514,0.1842,0.5393,4/21/2016 9:42:20 AM,61,"""2016-61-2-112"""
188673.6596,1997416.047,0.9168,1.3868,0.7277,4/21/2016 10:00:20 AM,76,"""2016-76-5-112"""
188683.4649,1997419.583,1.0505,1.2867,-0.3644,4/22/2016 6:16:40 AM,35,"""2016-35-3-113"""
188611.607,1997242.048,0,0,0,4/22/2016 6:28:30 AM,61,"""2016-61-3-113"""
188609.6308,1997244.788,0.7012,0.8703,0.5167,4/22/2016 6:36:20 AM,62,"""2016-62-4-113"""
189100.049,1996839.735,1.1712,0.7559,-0.1608,4/22/2016 7:49:00 AM,42,"""2016-42-28-113"""
188557.7198,1997673.444,1.4983,1.0658,-0.6108,4/22/2016 9:03:00 AM,81,"""2016-81-4-113"""
189076.8527,1996812.83,0.1603,0.1628,0.0238,4/24/2016 8:27:20 AM,42,"""2016-42-29-115"""
188563.0767,1997213.967,0.6831,1.4004,-0.6018,4/24/2016 9:06:20 AM,61,"""2016-61-4-115"""
188682.4989,1997423.45,0.9744,1.1388,-0.2263,4/24/2016 9:22:40 AM,76,"""2016-76-6-115"""
188598.0289,1997659.655,0.8124,1.0402,0.3209,4/24/2016 9:54:40 AM,81,"""2016-81-5-115"""
188532.948,1997605.832,1.0017,2.3064,0.6665,4/24/2016 10:01:20 AM,65,"""2016-65-3-115"""
188609.8442,1997644.121,2.6604,0.8694,0.3071,4/25/2016 2:36:00 PM,81,"""2016-81-6-116"""
188605.3737,1997552.796,1.2142,2.2528,-0.7473,4/25/2016 2:41:40 PM,65,"""2016-65-4-116"""
188676.9404,1997419.711,0.684,0.9747,0.0824,4/25/2016 2:53:00 PM,35,"""2016-35-4-116"""
188664.1714,1997231.97,0.9632,2.1512,0.658,4/25/2016 3:15:00 PM,62,"""2016-62-5-116"""
188502.5457,1997244.845,2.3862,6.5437,-0.6162,4/25/2016 3:27:20 PM,61,"""2016-61-5-116"""
188603.7014,1997665.874,1.1713,0.8006,-0.0055,4/26/2016 11:31:00 AM,81,"""2016-81-7-117"""
188626.3897,1997674.235,0.7497,0.5009,-0.2411,4/26/2016 11:40:40 AM,86,"""2016-86-2-117"""
188664.5889,1997416.04,0.3451,1.987,0.2543,4/26/2016 12:59:00 PM,35,"""2016-35-5-117"""
188599.6332,1997519.395,14.1528,6.3318,7.178,4/26/2016 1:07:20 PM,65,"""2016-65-5-117"""
188695.0414,1997337.799,0.8914,1.4073,0.3812,4/26/2016 1:24:00 PM,76,"""2016-76-7-117"""
188674.98,1997238.517,0.3035,0.7623,-0.06,4/26/2016 1:29:00 PM,62,"""2016-62-6-117"""
188529.628,1997235.404,1.9689,1.8514,0.3369,4/26/2016 1:35:00 PM,61,"""2016-61-6-117"""
188692.8699,1997219.449,14.176,3.445,1.4568,4/26/2016 1:56:20 PM,62,"""2016-62-7-117"""
188568.7846,1997244.711,2.0387,5.5957,-0.235,4/26/2016 1:59:40 PM,61,"""2016-61-7-117"""
189160.4338,1996946.338,0,0,0,4/27/2016 6:53:00 AM,51,"""2016-51-4-118"""
188605.0118,1997665.279,1.3124,0.781,-0.0341,4/29/2016 8:49:20 AM,81,"""2016-81-8-120"""
188561.9081,1997498.708,0.8362,0.5683,0.3008,4/29/2016 9:01:00 AM,65,"""2016-65-6-120"""
188681.8907,1997430.05,1.1987,1.2202,-0.4089,4/29/2016 9:06:40 AM,35,"""2016-35-6-120"""
188724.0979,1997470.488,1.5355,1.1052,-0.5372,4/29/2016 9:15:20 AM,76,"""2016-76-8-120"""
188690.5338,1997239.868,1.3528,0.6782,-0.4028,4/29/2016 9:33:00 AM,62,"""2016-62-8-120"""
188515.9571,1997213.468,1.0667,2.2708,0.7278,4/29/2016 9:46:20 AM,61,"""2016-61-8-120"""
188595.101,1997649.784,1.4747,1.0362,0.9726,4/30/2016 7:17:00 AM,81,"""2016-81-9-121"""
188550.5925,1997530.863,0.9733,0.926,0.3521,4/30/2016 7:26:00 AM,65,"""2016-65-7-121"""
188817.0742,1997456.207,0,0,0,4/30/2016 7:45:30 AM,47,"""2016-47-1-121"""
188739.3632,1997369.636,1.6608,0.816,0.3947,4/30/2016 8:03:20 AM,76,"""2016-76-9-121"""
188660.2531,1997236.733,1.6716,1.5283,1.0609,4/30/2016 8:17:20 AM,62,"""2016-62-9-121"""
188750.1574,1997285.175,1.3315,1.4302,0.5105,4/30/2016 8:23:40 AM,35,"""2016-35-7-121"""
188543.1803,1997194.849,2.8313,1.0322,0.3363,4/30/2016 8:33:00 AM,61,"""2016-61-9-121"""
188599.7106,1997699.383,0.5763,0.3741,0.0181,5/2/2016 11:18:00 AM,81,"""2016-81-10-123"""
188719.6012,1997456.486,3.2687,1.0952,1.3808,5/2/2016 11:39:00 AM,76,"""2016-76-10-123"""
188522.2748,1997208.467,0.3632,3.1261,0.4367,5/2/2016 11:50:20 AM,61,"""2016-61-10-123"""
188666.1155,1997229.986,1.0214,2.0073,0.5596,5/3/2016 6:44:00 AM,62,"""2016-62-10-124"""
188485.129,1997218.271,0.9606,2.1522,0.1507,5/3/2016 6:50:40 AM,61,"""2016-61-10-124"""
188752.9596,1997377.294,0.5933,1.2853,-0.5949,5/3/2016 7:09:20 AM,76,"""2016-76-11-124"""
188643.1371,1997379.686,0.8396,1.0481,0.3107,5/3/2016 7:20:20 AM,35,"""2016-35-8-124"""
188561.3648,1997525.191,1.8916,1.244,0.7981,5/3/2016 7:26:00 AM,65,"""2016-65-8-124"""
189187.1263,1996920.347,0.4625,0.6209,0.1414,5/3/2016 8:53:00 AM,84,"""2016-84-1-124"""
188576.2183,1997112.307,1.1327,2.5897,-0.2669,5/4/2016 6:36:20 AM,62,"""2016-62-11-125"""
188704.6702,1997244.455,0.4874,0.4699,-0.1467,5/4/2016 7:13:00 AM,58,"""2016-58-1-125"""
188657.1582,1997430.518,0,0,0,5/4/2016 7:19:40 AM,35,"""2016-35-9-125"""
188724.1382,1997436.671,1.578,1.146,-0.7069,5/4/2016 7:24:40 AM,76,"""2016-76-12-125"""
188736.1528,1997280.806,1.4163,1.7196,-0.6141,5/4/2016 8:02:00 AM,58,"""2016-58-2-125"""
188515.0143,1997240.61,0.2121,8.0151,-1.2869,5/4/2016 8:16:00 AM,61,"""2016-61-11-125"""
188626.245,1997125.839,1.49,1.2866,-0.8166,5/4/2016 8:25:20 AM,62,"""2016-62-12-125"""
188641.2918,1997418.45,0.7544,1.8812,-0.5127,5/4/2016 8:37:00 AM,35,"""2016-35-10-125"""
188502.8721,1997208.979,0.7074,1.5458,0.4268,5/4/2016 9:14:40 AM,61,"""2016-61-12-125"""
188737.2925,1997283.721,0.8234,0.277,-0.0118,5/4/2016 9:29:20 AM,58,"""2016-58-3-125"""
189125.8992,1996940.73,0.4211,0.6534,0.3404,5/5/2016 7:01:00 AM,84,"""2016-84-2-126"""
188677.2043,1997446.166,0,0,0,5/5/2016 8:04:00 AM,76,"""2016-76-13-126"""
188653.4929,1997407.196,3.8878,0.829,0.3468,5/5/2016 8:10:00 AM,35,"""2016-35-11-126"""
188713.4831,1997241.055,0.5115,0.7489,-0.0182,5/5/2016 8:17:40 AM,58,"""2016-58-4-126"""
188527.3155,1997206.777,2.5433,2.2984,0.7921,5/5/2016 8:27:00 AM,61,"""2016-61-13-126"""
188515.2318,1997202.318,0,0,0,5/5/2016 9:17:00 AM,61,"""2016-61-14-126"""
188731.1505,1997232.648,0.974,2.6171,-0.227,5/5/2016 9:32:40 AM,58,"""2016-58-5-126"""
188664.7663,1997436.95,0.3662,0.7189,-0.2042,5/5/2016 9:45:00 AM,35,"""2016-35-12-126"""
189112.9603,1996869.954,4.0972,10.8635,4.0482,5/6/2016 6:46:00 AM,84,"""2016-84-3-127"""
188639.3057,1997421.245,0.5957,1.1129,-0.029,5/6/2016 7:44:20 AM,35,"""2016-35-13-127"""
188758.2097,1997502.869,2.2807,3.0831,-0.9,5/6/2016 7:55:00 AM,76,"""2016-76-14-127"""
188732.3733,1997269.92,1.8393,1.6617,-0.2338,5/6/2016 8:05:00 AM,58,"""2016-58-6-127"""
189151.6787,1996890.32,0.9275,0.9421,0.0913,5/7/2016 6:53:00 AM,84,"""2016-84-4-128"""
188608.9714,1997422.327,0.5809,1.2068,-0.277,5/7/2016 7:42:20 AM,35,"""2016-35-14-128"""
188729.3626,1997282.059,0.4879,3.3314,0.4996,5/7/2016 7:56:20 AM,58,"""2016-58-7-128"""
188737.0116,1997413.514,0,0,0,5/7/2016 8:07:20 AM,76,"""2016-76-15-128"""
188662.2256,1997407.361,1.6049,4.4509,0.0388,5/7/2016 8:19:00 AM,35,"""2016-35-15-128"""
188715.9126,1997284.211,0,0,0,5/7/2016 8:27:00 AM,58,"""2016-58-8-128"""
